# OpenTelemetry Metrics report: .csv, 4 fields: 
workspaceModel.collect.changes.ms,1764465441435000000,1764465501434000000,0
workspaceModel.updates.count,1764465441435000000,1764465501434000000,4
workspaceModel.update.unloaded.entities.ms,1764465441435000000,1764465501434000000,0
workspaceModel.loading.total.ms,1764465441435000000,1764465501434000000,16
workspaceModel.updates.ms,1764465441435000000,1764465501434000000,70
workspaceModel.init.bridges.ms,1764465441435000000,1764465501434000000,2
workspaceModel.replace.project.model.ms,1764465441435000000,1764465501434000000,0
workspaceModel.initializing.ms,1764465441435000000,1764465501434000000,2
workspaceModel.loading.from.cache.ms,1764465441435000000,1764465501434000000,12
workspaceModel.updates.precise.ms,1764465441435000000,1764465501434000000,2
FileNameCache.queries,1764465441435000000,1764465501434000000,0
FileNameCache.fastMisses,1764465441435000000,1764465501434000000,0
FileNameCache.totalMisses,1764465441435000000,1764465501434000000,0
JVM.usedNativeBytes,1764465441435000000,1764465501434000000,343963752
JVM.maxHeapBytes,1764465441435000000,1764465501434000000,2147483648
JVM.usedHeapBytes,1764465441435000000,1764465501434000000,355275504
JVM.GC.collections,1764465441435000000,1764465501434000000,0
OS.loadAverage,1764465441435000000,1764465501434000000,12.6220703125
JVM.threadCount,1764465441435000000,1764465501434000000,47
JVM.maxNativeBytes,1764465441435000000,1764465501434000000,-1
JVM.GC.collectionTimesMs,1764465441435000000,1764465501434000000,0
JVM.totalCpuTimeMs,1764465441435000000,1764465501434000000,1297
workspaceModel.global.updates.ms,1764465501434000000,1764465561434000000,0
jps.global.initialize.library.bridges.ms,1764465501434000000,1764465561434000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1764465501434000000,1764465561434000000,3
workspaceModel.mutableEntityStorage.collect.changes.ms,1764465501434000000,1764465561434000000,1
workspaceModel.save.cache.to.file.ms,1764465501434000000,1764465561434000000,36
workspaceModel.moduleBridgeLoader.loading.modules.ms,1764465501434000000,1764465561434000000,78
workspaceModel.orphan.listener.update.ms,1764465501434000000,1764465561434000000,1
jps.load.initial.state.ms,1764465501434000000,1764465561434000000,5
workspaceModel.mutableEntityStorage.add.entity.ms,1764465501434000000,1764465561434000000,16
jps.library.entities.serializer.save.entities.ms,1764465501434000000,1764465561434000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1764465501434000000,1764465561434000000,2
workspaceModel.moduleBridge.facet.initialization.ms,1764465501434000000,1764465561434000000,0
jps.modifiable.module.model.bridge.disposing.ms,1764465501434000000,1764465561434000000,0
workspaceModel.moduleBridge.update.option.ms,1764465501434000000,1764465561434000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1764465501434000000,1764465561434000000,0
jps.global.get.library.by.name.ms,1764465501434000000,1764465561434000000,0
jps.app.storage.content.reader.load.component.ms,1764465501434000000,1764465561434000000,0
jps.global.handle.changed.events.ms,1764465501434000000,1764465561434000000,0
jps.load.project.to.empty.storage.ms,1764465501434000000,1764465561434000000,27
jps.module.iml.entities.serializer.save.entities.ms,1764465501434000000,1764465561434000000,8
jps.facet.change.listener.init.bridge.ms,1764465501434000000,1764465561434000000,1
workspaceModel.mutableEntityStorage.to.snapshot.ms,1764465501434000000,1764465561434000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1764465501434000000,1764465561434000000,0
workspaceModel.global.updates.count,1764465501434000000,1764465561434000000,0
jps.module.iml.entities.serializer.load.entities.ms,1764465501434000000,1764465561434000000,0
workspaceModel.moduleBridge.before.changed.ms,1764465501434000000,1764465561434000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1764465501434000000,1764465561434000000,11
workspaceModel.mutableEntityStorage.referrers.ms,1764465501434000000,1764465561434000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1764465501434000000,1764465561434000000,0
jps.modifiable.module.model.bridge.load.module.ms,1764465501434000000,1764465561434000000,0
jps.global.initialize.library.bridges.after.loading.ms,1764465501434000000,1764465561434000000,0
workspaceModel.global.apply.state.to.project.ms,1764465501434000000,1764465561434000000,0
jps.save.global.entities.ms,1764465501434000000,1764465561434000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1764465501434000000,1764465561434000000,0
jps.library.entities.serializer.load.entities.ms,1764465501434000000,1764465561434000000,0
workspaceModel.mutableEntityStorage.entities.ms,1764465501434000000,1764465561434000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1764465501434000000,1764465561434000000,1
jps.artifact.entities.serializer.load.entities.ms,1764465501434000000,1764465561434000000,0
jps.global.get.library.ms,1764465501434000000,1764465561434000000,0
workspaceModel.load.cache.from.file.ms,1764465501434000000,1764465561434000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1764465501434000000,1764465561434000000,1
jps.global.get.libraries.ms,1764465501434000000,1764465561434000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1764465501434000000,1764465561434000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1764465501434000000,1764465561434000000,2
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1764465501434000000,1764465561434000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1764465501434000000,1764465561434000000,1
jps.apply.loaded.storage.ms,1764465501434000000,1764465561434000000,29
jps.modifiable.module.model.bridge.renaming.ms,1764465501434000000,1764465561434000000,0
jps.save.changed.project.entities.ms,1764465501434000000,1764465561434000000,14
workspaceModel.mutableEntityStorage.remove.entity.ms,1764465501434000000,1764465561434000000,1
workspaceModel.mutableEntityStorage.resolve.ms,1764465501434000000,1764465561434000000,0
jps.storage.jps.conf.reader.load.component.ms,1764465501434000000,1764465561434000000,2
jps.modifiable.module.model.bridge.new.module.ms,1764465501434000000,1764465561434000000,25
jps.project.serializers.save.ms,1764465501434000000,1764465561434000000,14
workspaceModel.mutableEntityStorage.replace.by.source.ms,1764465501434000000,1764465561434000000,2
jps.facet.change.listener.process.change.events.ms,1764465501434000000,1764465561434000000,1
jps.global.handle.before.change.events.ms,1764465501434000000,1764465561434000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1764465501434000000,1764465561434000000,62
jps.project.serializers.load.ms,1764465501434000000,1764465561434000000,1
workspaceModel.sync.entities.ms,1764465501434000000,1764465561434000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1764465501434000000,1764465561434000000,3
jps.facet.change.listener.before.change.events.ms,1764465501434000000,1764465561434000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1764465501434000000,1764465561434000000,10
jps.artifact.entities.serializer.save.entities.ms,1764465501434000000,1764465561434000000,0
jps.app.storage.content.writer.save.component.ms,1764465501434000000,1764465561434000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1764465501434000000,1764465561434000000,0
jps.reload.project.entities.ms,1764465501434000000,1764465561434000000,0
Indexes.stubs.lookupDurationMaxMs,1764465501434000000,1764465561434000000,0.0
Indexes.stubs.lookupDuration90PMs,1764465501434000000,1764465561434000000,0.0
Indexes.entries.lookupDurationMaxMs,1764465501434000000,1764465561434000000,0.0
IndexesFlusher.totalFlushes,1764465501434000000,1764465561434000000,118
IndexesFlusher.totalFlushingTimeUs,1764465501434000000,1764465561434000000,478849
VFSFlusher.totalFlushes,1764465501434000000,1764465561434000000,0
Indexes.allKeys.lookups,1764465501434000000,1764465561434000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1764465501434000000,1764465561434000000,0
Indexes.stubs.lookups,1764465501434000000,1764465561434000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1764465501434000000,1764465561434000000,0.0
VFSFlusher.totalFlushesRetried,1764465501434000000,1764465561434000000,0
Indexes.entries.lookupDurationAvgMs,1764465501434000000,1764465561434000000,0.0
VFSFlusher.totalContentionQuotaSpent,1764465501434000000,1764465561434000000,0
IndexesFlusher.totalFlushesRetried,1764465501434000000,1764465561434000000,0
Indexes.allKeys.lookupDuration90PMs,1764465501434000000,1764465561434000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1764465501434000000,1764465561434000000,0.0
Indexes.entries.lookups,1764465501434000000,1764465561434000000,0.0
VFSFlusher.totalFlushingTimeUs,1764465501434000000,1764465561434000000,0
Indexes.entries.lookupDuration90PMs,1764465501434000000,1764465561434000000,0.0
Indexes.stubs.lookupDurationAvgMs,1764465501434000000,1764465561434000000,0.0
FlushQueue.waitingTimeAvgNs,1764465501434000000,1764465561434000000,800962.0243161094
AWTEventQueue.eventsDispatched,1764465501434000000,1764465561434000000,883
FlushQueue.waitingTimeMaxNs,1764465501434000000,1764465561434000000,27656191
FlushQueue.queueSize90P,1764465501434000000,1764465561434000000,5
FlushQueue.queueSizeAvg,1764465501434000000,1764465561434000000,1.2006079027355623
FlushQueue.executionTime90PNs,1764465501434000000,1764465561434000000,182271
FlushQueue.tasksExecuted,1764465501434000000,1764465561434000000,329
NonBlockingReadAction.finalizedExecutionTimeUs,1764465501434000000,1764465561434000000,113479
AWTEventQueue.dispatchTimeAvgNs,1764465501434000000,1764465561434000000,399772.23103057756
FlushQueue.executionTimeAvgNs,1764465501434000000,1764465561434000000,113727.20972644378
FlushQueue.waitingTime90PNs,1764465501434000000,1764465561434000000,921599
FlushQueue.queueSizeMax,1764465501434000000,1764465561434000000,11
AWTEventQueue.dispatchTime90PNs,1764465501434000000,1764465561434000000,501759
AWTEventQueue.dispatchTimeMaxNs,1764465501434000000,1764465561434000000,40370175
FlushQueue.executionTimeMaxNs,1764465501434000000,1764465561434000000,5734399
NonBlockingReadAction.failedExecutionsCount,1764465501434000000,1764465561434000000,0
NonBlockingReadAction.failedExecutionTimeUs,1764465501434000000,1764465561434000000,0
AWTEventQueue.dispatchTimeTotalNS,1764465501434000000,1764465561434000000,352850266
NonBlockingReadAction.finalizedExecutionsCount,1764465501434000000,1764465561434000000,3
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1764465501434000000,1764465561434000000,271613952
DirectByteBufferAllocator.misses,1764465501434000000,1764465561434000000,0
FilePageCache.disposedBuffers,1764465501434000000,1764465561434000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1764465501434000000,1764465561434000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1764465501434000000,1764465561434000000,0
FilePageCache.capacityInBytes,1764465501434000000,1764465561434000000,524288000
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1764465501434000000,1764465561434000000,0
StreamlinedBlobStorage.recordsAllocated,1764465501434000000,1764465561434000000,0
DirectByteBufferAllocator.disposed,1764465501434000000,1764465561434000000,0
StorageLockContext.competingThreads.max,1764465501434000000,1764465561434000000,0
FilePageCache.pageLoads,1764465501434000000,1764465561434000000,0
FilePageCache.totalPageLoadsUs,1764465501434000000,1764465561434000000,0
FilePageCache.pageFastCacheHits,1764465501434000000,1764465561434000000,1
DirectByteBufferAllocator.reclaimed,1764465501434000000,1764465561434000000,0
FilePageCache.maxRegisteredFiles,1764465501434000000,1764465561434000000,840
FilePageCache.uncachedFileAccess,1764465501434000000,1764465561434000000,0
FilePageCache.totalPageDisposalsUs,1764465501434000000,1764465561434000000,0
StorageLockContext.competingThreads.90P,1764465501434000000,1764465561434000000,0
StreamlinedBlobStorage.recordsRelocated,1764465501434000000,1764465561434000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1764465501434000000,1764465561434000000,0
FilePageCache.pageHits,1764465501434000000,1764465561434000000,0
StreamlinedBlobStorage.recordsDeleted,1764465501434000000,1764465561434000000,0
DirectByteBufferAllocator.hits,1764465501434000000,1764465561434000000,0
FilePageCache.maxCacheSizeInBytes,1764465501434000000,1764465561434000000,271613952
StorageLockContext.competingThreads.avg,1764465501434000000,1764465561434000000,0.0
workspaceModel.check.recursive.update.ms,1764465501434000000,1764465561434000000,0
workspaceModel.pre.handlers.ms,1764465501434000000,1764465561434000000,1
workspaceModel.to.snapshot.ms,1764465501434000000,1764465561434000000,0
workspaceModel.collect.changes.ms,1764465501434000000,1764465561434000000,0
workspaceModel.updates.count,1764465501434000000,1764465561434000000,4
workspaceModel.update.unloaded.entities.ms,1764465501434000000,1764465561434000000,0
workspaceModel.loading.total.ms,1764465501434000000,1764465561434000000,16
workspaceModel.updates.ms,1764465501434000000,1764465561434000000,70
workspaceModel.init.bridges.ms,1764465501434000000,1764465561434000000,2
workspaceModel.replace.project.model.ms,1764465501434000000,1764465561434000000,0
workspaceModel.initializing.ms,1764465501434000000,1764465561434000000,2
workspaceModel.loading.from.cache.ms,1764465501434000000,1764465561434000000,12
workspaceModel.updates.precise.ms,1764465501434000000,1764465561434000000,2
FileNameCache.queries,1764465501434000000,1764465561434000000,2728
FileNameCache.fastMisses,1764465501434000000,1764465561434000000,38
FileNameCache.totalMisses,1764465501434000000,1764465561434000000,0
JVM.usedNativeBytes,1764465501434000000,1764465561434000000,348729112
JVM.maxHeapBytes,1764465501434000000,1764465561434000000,2147483648
JVM.usedHeapBytes,1764465501434000000,1764465561434000000,321890272
JVM.GC.collections,1764465501434000000,1764465561434000000,1
OS.loadAverage,1764465501434000000,1764465561434000000,9.419921875
JVM.threadCount,1764465501434000000,1764465561434000000,54
JVM.maxNativeBytes,1764465501434000000,1764465561434000000,-1
JVM.GC.collectionTimesMs,1764465501434000000,1764465561434000000,16
JVM.totalCpuTimeMs,1764465501434000000,1764465561434000000,2596
workspaceModel.global.updates.ms,1764465561434000000,1764465570162000000,0
jps.global.initialize.library.bridges.ms,1764465561434000000,1764465570162000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1764465561434000000,1764465570162000000,3
workspaceModel.mutableEntityStorage.collect.changes.ms,1764465561434000000,1764465570162000000,1
workspaceModel.save.cache.to.file.ms,1764465561434000000,1764465570162000000,36
workspaceModel.moduleBridgeLoader.loading.modules.ms,1764465561434000000,1764465570162000000,78
workspaceModel.orphan.listener.update.ms,1764465561434000000,1764465570162000000,1
jps.load.initial.state.ms,1764465561434000000,1764465570162000000,5
workspaceModel.mutableEntityStorage.add.entity.ms,1764465561434000000,1764465570162000000,16
jps.library.entities.serializer.save.entities.ms,1764465561434000000,1764465570162000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1764465561434000000,1764465570162000000,2
workspaceModel.moduleBridge.facet.initialization.ms,1764465561434000000,1764465570162000000,0
jps.modifiable.module.model.bridge.disposing.ms,1764465561434000000,1764465570162000000,0
workspaceModel.moduleBridge.update.option.ms,1764465561434000000,1764465570162000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1764465561434000000,1764465570162000000,0
jps.global.get.library.by.name.ms,1764465561434000000,1764465570162000000,0
jps.app.storage.content.reader.load.component.ms,1764465561434000000,1764465570162000000,0
jps.global.handle.changed.events.ms,1764465561434000000,1764465570162000000,0
jps.load.project.to.empty.storage.ms,1764465561434000000,1764465570162000000,27
jps.module.iml.entities.serializer.save.entities.ms,1764465561434000000,1764465570162000000,8
jps.facet.change.listener.init.bridge.ms,1764465561434000000,1764465570162000000,1
workspaceModel.mutableEntityStorage.to.snapshot.ms,1764465561434000000,1764465570162000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1764465561434000000,1764465570162000000,0
workspaceModel.global.updates.count,1764465561434000000,1764465570162000000,0
jps.module.iml.entities.serializer.load.entities.ms,1764465561434000000,1764465570162000000,0
workspaceModel.moduleBridge.before.changed.ms,1764465561434000000,1764465570162000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1764465561434000000,1764465570162000000,11
workspaceModel.mutableEntityStorage.referrers.ms,1764465561434000000,1764465570162000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1764465561434000000,1764465570162000000,0
jps.modifiable.module.model.bridge.load.module.ms,1764465561434000000,1764465570162000000,0
jps.global.initialize.library.bridges.after.loading.ms,1764465561434000000,1764465570162000000,0
workspaceModel.global.apply.state.to.project.ms,1764465561434000000,1764465570162000000,0
jps.save.global.entities.ms,1764465561434000000,1764465570162000000,1
workspaceModel.moduleManagerBridge.load.module.ms,1764465561434000000,1764465570162000000,0
jps.library.entities.serializer.load.entities.ms,1764465561434000000,1764465570162000000,0
workspaceModel.mutableEntityStorage.entities.ms,1764465561434000000,1764465570162000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1764465561434000000,1764465570162000000,1
jps.artifact.entities.serializer.load.entities.ms,1764465561434000000,1764465570162000000,0
jps.global.get.library.ms,1764465561434000000,1764465570162000000,0
workspaceModel.load.cache.from.file.ms,1764465561434000000,1764465570162000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1764465561434000000,1764465570162000000,1
jps.global.get.libraries.ms,1764465561434000000,1764465570162000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1764465561434000000,1764465570162000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1764465561434000000,1764465570162000000,2
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1764465561434000000,1764465570162000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1764465561434000000,1764465570162000000,1
jps.apply.loaded.storage.ms,1764465561434000000,1764465570162000000,29
jps.modifiable.module.model.bridge.renaming.ms,1764465561434000000,1764465570162000000,0
jps.save.changed.project.entities.ms,1764465561434000000,1764465570162000000,14
workspaceModel.mutableEntityStorage.remove.entity.ms,1764465561434000000,1764465570162000000,1
workspaceModel.mutableEntityStorage.resolve.ms,1764465561434000000,1764465570162000000,0
jps.storage.jps.conf.reader.load.component.ms,1764465561434000000,1764465570162000000,2
jps.modifiable.module.model.bridge.new.module.ms,1764465561434000000,1764465570162000000,25
jps.project.serializers.save.ms,1764465561434000000,1764465570162000000,14
workspaceModel.mutableEntityStorage.replace.by.source.ms,1764465561434000000,1764465570162000000,2
jps.facet.change.listener.process.change.events.ms,1764465561434000000,1764465570162000000,1
jps.global.handle.before.change.events.ms,1764465561434000000,1764465570162000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1764465561434000000,1764465570162000000,62
jps.project.serializers.load.ms,1764465561434000000,1764465570162000000,1
workspaceModel.sync.entities.ms,1764465561434000000,1764465570162000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1764465561434000000,1764465570162000000,3
jps.facet.change.listener.before.change.events.ms,1764465561434000000,1764465570162000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1764465561434000000,1764465570162000000,10
jps.artifact.entities.serializer.save.entities.ms,1764465561434000000,1764465570162000000,0
jps.app.storage.content.writer.save.component.ms,1764465561434000000,1764465570162000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1764465561434000000,1764465570162000000,0
jps.reload.project.entities.ms,1764465561434000000,1764465570162000000,0
Indexes.stubs.lookupDurationMaxMs,1764465561434000000,1764465570162000000,0.0
Indexes.stubs.lookupDuration90PMs,1764465561434000000,1764465570162000000,0.0
Indexes.entries.lookupDurationMaxMs,1764465561434000000,1764465570162000000,0.0
Indexes.allKeys.lookups,1764465561434000000,1764465570162000000,0.0
Indexes.stubs.lookups,1764465561434000000,1764465570162000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1764465561434000000,1764465570162000000,0.0
Indexes.entries.lookupDurationAvgMs,1764465561434000000,1764465570162000000,0.0
Indexes.allKeys.lookupDuration90PMs,1764465561434000000,1764465570162000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1764465561434000000,1764465570162000000,0.0
Indexes.entries.lookups,1764465561434000000,1764465570162000000,0.0
Indexes.entries.lookupDuration90PMs,1764465561434000000,1764465570162000000,0.0
Indexes.stubs.lookupDurationAvgMs,1764465561434000000,1764465570162000000,0.0
NonBlockingReadAction.finalizedExecutionTimeUs,1764465561434000000,1764465570162000000,1002
NonBlockingReadAction.failedExecutionsCount,1764465561434000000,1764465570162000000,0
NonBlockingReadAction.failedExecutionTimeUs,1764465561434000000,1764465570162000000,0
AWTEventQueue.dispatchTimeTotalNS,1764465561434000000,1764465570162000000,354907516
NonBlockingReadAction.finalizedExecutionsCount,1764465561434000000,1764465570162000000,3
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1764465561434000000,1764465570162000000,52461568
DirectByteBufferAllocator.misses,1764465561434000000,1764465570162000000,0
FilePageCache.disposedBuffers,1764465561434000000,1764465570162000000,254
FilePageCache.pageLoadsAboveSizeThreshold,1764465561434000000,1764465570162000000,0
FilePageCache.capacityInBytes,1764465561434000000,1764465570162000000,524288000
DirectByteBufferAllocator.disposed,1764465561434000000,1764465570162000000,209
StorageLockContext.competingThreads.max,1764465561434000000,1764465570162000000,0
FilePageCache.pageLoads,1764465561434000000,1764465570162000000,0
FilePageCache.totalPageLoadsUs,1764465561434000000,1764465570162000000,0
FilePageCache.pageFastCacheHits,1764465561434000000,1764465570162000000,113
DirectByteBufferAllocator.reclaimed,1764465561434000000,1764465570162000000,45
FilePageCache.maxRegisteredFiles,1764465561434000000,1764465570162000000,840
FilePageCache.uncachedFileAccess,1764465561434000000,1764465570162000000,0
FilePageCache.totalPageDisposalsUs,1764465561434000000,1764465570162000000,0
StorageLockContext.competingThreads.90P,1764465561434000000,1764465570162000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1764465561434000000,1764465570162000000,52461568
FilePageCache.pageHits,1764465561434000000,1764465570162000000,0
DirectByteBufferAllocator.hits,1764465561434000000,1764465570162000000,0
FilePageCache.maxCacheSizeInBytes,1764465561434000000,1764465570162000000,271613952
StorageLockContext.competingThreads.avg,1764465561434000000,1764465570162000000,0.0
workspaceModel.check.recursive.update.ms,1764465561434000000,1764465570162000000,0
workspaceModel.pre.handlers.ms,1764465561434000000,1764465570162000000,1
workspaceModel.to.snapshot.ms,1764465561434000000,1764465570162000000,0
workspaceModel.collect.changes.ms,1764465561434000000,1764465570162000000,0
workspaceModel.updates.count,1764465561434000000,1764465570162000000,4
workspaceModel.update.unloaded.entities.ms,1764465561434000000,1764465570162000000,0
workspaceModel.loading.total.ms,1764465561434000000,1764465570162000000,16
workspaceModel.updates.ms,1764465561434000000,1764465570162000000,70
workspaceModel.init.bridges.ms,1764465561434000000,1764465570162000000,2
workspaceModel.replace.project.model.ms,1764465561434000000,1764465570162000000,0
workspaceModel.initializing.ms,1764465561434000000,1764465570162000000,2
workspaceModel.loading.from.cache.ms,1764465561434000000,1764465570162000000,12
workspaceModel.updates.precise.ms,1764465561434000000,1764465570162000000,2
FileNameCache.queries,1764465561434000000,1764465570162000000,2708
FileNameCache.fastMisses,1764465561434000000,1764465570162000000,4
FileNameCache.totalMisses,1764465561434000000,1764465570162000000,0
